,Close
2022-06-14,118.93000030517578
2022-06-15,115.30999755859375
2022-06-16,117.58999633789062
2022-06-17,109.55999755859375
2022-06-21,110.6500015258789
2022-06-22,106.19000244140625
2022-06-23,104.2699966430664
2022-06-24,107.62000274658203
2022-06-27,109.56999969482422
2022-06-28,111.76000213623047
2022-06-29,109.77999877929688
2022-06-30,105.76000213623047
2022-07-01,108.43000030517578
2022-07-05,99.5
2022-07-06,98.52999877929688
2022-07-07,102.7300033569336
2022-07-08,104.79000091552734
2022-07-11,104.08999633789062
2022-07-12,95.83999633789062
2022-07-13,96.30000305175781
2022-07-14,95.77999877929688
2022-07-15,97.58999633789062
2022-07-18,102.5999984741211
2022-07-19,104.22000122070312
2022-07-20,102.26000213623047
2022-07-21,96.3499984741211
2022-07-22,94.69999694824219
2022-07-25,96.69999694824219
2022-07-26,94.9800033569336
2022-07-27,97.26000213623047
2022-07-28,96.41999816894531
2022-07-29,98.62000274658203
2022-08-01,93.88999938964844
2022-08-02,94.41999816894531
2022-08-03,90.66000366210938
2022-08-04,88.54000091552734
2022-08-05,89.01000213623047
2022-08-08,90.76000213623047
2022-08-09,90.5
2022-08-10,91.93000030517578
2022-08-11,94.33999633789062
2022-08-12,92.08999633789062
2022-08-15,89.41000366210938
2022-08-16,86.52999877929688
2022-08-17,88.11000061035156
2022-08-18,90.5
2022-08-19,90.7699966430664
2022-08-22,90.2300033569336
2022-08-23,93.73999786376953
2022-08-24,94.88999938964844
2022-08-25,92.5199966430664
2022-08-26,93.05999755859375
2022-08-29,97.01000213623047
2022-08-30,91.63999938964844
2022-08-31,89.55000305175781
