,Close
2003-02-03,26.728038787841797
2003-02-04,26.847352981567383
2003-02-05,26.317026138305664
2003-02-06,26.07505989074707
2003-02-07,25.81985855102539
2003-02-10,26.028669357299805
2003-02-11,25.83641815185547
2003-02-12,25.4884033203125
2003-02-13,25.448637008666992
2003-02-14,25.8795108795166
2003-02-18,26.472808837890625
2003-02-19,26.26068115234375
2003-02-20,26.05186653137207
2003-02-21,26.40320587158203
2003-02-24,25.86957550048828
2003-02-25,26.181116104125977
2003-02-26,25.823171615600586
2003-02-27,26.121469497680664
2003-02-28,26.217592239379883
2003-03-03,26.022031784057617
2003-03-04,25.654130935668945
2003-03-05,25.809917449951172
2003-03-06,25.670700073242188
2003-03-07,25.84969139099121
2003-03-10,25.219934463500977
2003-03-11,25.017749786376953
2003-03-12,25.107248306274414
2003-03-13,25.952436447143555
2003-03-14,26.05186653137207
2003-03-17,26.781057357788086
2003-03-18,27.023021697998047
2003-03-19,27.129087448120117
2003-03-20,27.261653900146484
2003-03-21,27.841691970825195
2003-03-24,26.897066116333008
2003-03-25,27.215253829956055
2003-03-26,27.082672119140625
2003-03-27,27.029653549194336
2003-03-28,26.900375366210938
2003-03-31,26.414663314819336
2003-04-01,26.797237396240234
2003-04-02,27.439313888549805
2003-04-03,27.279630661010742
2003-04-04,27.3761043548584
2003-04-07,27.379436492919922
2003-04-08,27.362802505493164
2003-04-09,27.046749114990234
2003-04-10,27.18980598449707
2003-04-11,27.076711654663086
2003-04-14,27.63892364501953
2003-04-15,27.818559646606445
2003-04-16,27.449296951293945
2003-04-17,27.8751277923584
2003-04-21,27.868465423583984
2003-04-22,28.437360763549805
2003-04-23,28.676877975463867
2003-04-24,28.44732666015625
2003-04-25,28.054771423339844
2003-04-28,28.550472259521484
2003-04-29,28.64361572265625
2003-04-30,28.690189361572266
2003-05-01,28.65692901611328
2003-05-02,29.05945587158203
2003-05-05,29.042829513549805
2003-05-06,29.2424259185791
2003-05-07,29.142627716064453
2003-05-08,28.843215942382812
2003-05-09,29.25906753540039
2003-05-12,29.608369827270508
2003-05-13,29.57511329650879
2003-05-14,29.46864891052246
2003-05-15,29.701534271240234
2003-05-16,29.638322830200195
2003-05-19,28.943025588989258
2003-05-20,28.913084030151367
2003-05-21,29.032846450805664
2003-05-22,29.225791931152344
2003-05-23,29.348894119262695
2003-05-27,29.934402465820312
2003-05-28,29.967666625976562
2003-05-29,29.917762756347656
2003-05-30,30.363569259643555
2003-06-02,30.489992141723633
2003-06-03,30.67295265197754
2003-06-04,31.11209487915039
2003-06-05,31.28175926208496
2003-06-06,31.205249786376953
2003-06-09,30.789398193359375
2003-06-10,31.07217025756836
2003-06-11,31.444751739501953
2003-06-12,31.507972717285156
2003-06-13,31.198579788208008
2003-06-16,31.837329864501953
2003-06-17,31.887229919433594
2003-06-18,31.820695877075195
2003-06-19,31.3316650390625
2003-06-20,31.3715763092041
2003-06-23,30.921022415161133
2003-06-24,31.00446891784668
2003-06-25,30.80422019958496
2003-06-26,31.13797950744629
2003-06-27,30.874313354492188
2003-06-30,30.854270935058594
2003-07-01,31.074541091918945
2003-07-02,31.418292999267578
2003-07-03,31.204708099365234
2003-07-07,31.805437088012695
2003-07-08,31.989004135131836
2003-07-09,31.872196197509766
2003-07-10,31.471698760986328
2003-07-11,31.70865249633789
2003-07-14,31.952295303344727
2003-07-15,31.79207992553711
2003-07-16,31.628543853759766
2003-07-17,31.218048095703125
2003-07-18,31.538427352905273
2003-07-21,31.074541091918945
2003-07-22,31.384916305541992
2003-07-23,31.421646118164062
2003-07-24,31.178001403808594
2003-07-25,31.72533416748047
2003-07-28,31.695295333862305
2003-07-29,31.50174331665039
2003-07-30,31.49505615234375
2003-07-31,31.57182502746582
2003-08-01,31.208051681518555
2003-08-04,31.288124084472656
2003-08-05,30.730806350708008
2003-08-06,30.754152297973633
2003-08-07,30.954404830932617
2003-08-08,31.041181564331055
2003-08-11,31.187999725341797
2003-08-12,31.538427352905273
2003-08-13,31.351533889770508
2003-08-14,31.545108795166016
2003-08-15,31.521759033203125
2003-08-18,31.882192611694336
2003-08-19,31.9990177154541
2003-08-20,31.99567222595215
2003-08-21,32.13917922973633
2003-08-22,31.805437088012695
2003-08-25,31.772064208984375
2003-08-26,31.87885284423828
2003-08-27,31.92225456237793
2003-08-28,32.155860900878906
2003-08-29,32.326072692871094
